sep=,
Daterange: 2020-05-13 – 2020-06-12,From: 2020-03-14,Ext_id: 1509242894,To: 2020-06-12
Date,AppID,AppName,Country,Version,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Developer Reply,User,Tags,Categories,Notes,Likes,Dislikes,Link,Permalink,AF Link
"2020-04-26 08:33:43","1509242894","COVIDSafe","au","1.0","Gerg H","5","Awesome!","Simple, effective, life saving...",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865562692","https://appfollow.io/app/745570/review/216451140","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451140"
"2020-04-26 08:33:23","1509242894","COVIDSafe","au","1.0","dolbydix","5","Great Initiative!","I just downloaded it and didn’t find anything intrusive! I want to be safe and keep the community safe, which is why I installed it 👍",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865561792","https://appfollow.io/app/745570/review/216451139","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451139"
"2020-04-26 08:33:19","1509242894","COVIDSafe","au","1.0","Alex Padula","5","Yolly yolly yo he who","Boo hoo it’s a good app",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865561638","https://appfollow.io/app/745570/review/216451138","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451138"
"2020-04-26 08:33:12","1509242894","COVIDSafe","au","1.0","Not happy 1423","5","Thanks for keeping us safe","A big FU to the Liberty Australia and everyone else who thinks this app was a bad idea. We care about our safety. You are leeches and lawyers",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865561299","https://appfollow.io/app/745570/review/216451137","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451137"
"2020-04-26 08:32:52","1509242894","COVIDSafe","au","1.0","georgie 🥯","5","New COVID app","This app is really great. I feel it will help a lot with tracking who you should stay away from. Hopefully it will help us get back into normal life sooner.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865560351","https://appfollow.io/app/745570/review/216451136","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451136"
"2020-04-26 08:32:34","1509242894","COVIDSafe","au","1.0","Josh from Melbourne","5","Save the economy","Use the app to save jobs!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865559477","https://appfollow.io/app/745570/review/216451135","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451135"
"2020-04-26 08:31:42","1509242894","COVIDSafe","au","1.0","Mr. Industry 4","5","Very good initiative to flatten the curve","We may stay apart but we will be together in this fight.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865556950","https://appfollow.io/app/745570/review/216451134","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451134"
"2020-04-26 08:31:24","1509242894","COVIDSafe","au","1.0","SomeRandomBl0ke","5","Simple Signup","The app was very simple to signup to, explains itself clearly and asked for very little personal information.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865556095","https://appfollow.io/app/745570/review/216451133","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451133"
"2020-04-26 08:29:52","1509242894","COVIDSafe","au","1.0","Tom Messenger","5","Great initiative.","Very simple format and easy to use.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865551716","https://appfollow.io/app/745570/review/216451132","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451132"
"2020-04-26 08:28:33","1509242894","COVIDSafe","au","1.0","Ludw1gj","5","Super simple & easy","It took 30 seconds to sign up and no issues :)",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865547872","https://appfollow.io/app/745570/review/216451131","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451131"
"2020-04-26 08:28:26","1509242894","COVIDSafe","au","1.0","Calacode","5","Give it a go ...","Look, it’s worth to use this app if we can recover as a country better due to COVID-19. For people concerned about privacy, this app is no worst than you using Facebook , Google services or TikTok sharing all your personal-information and random photos/socials.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865547570","https://appfollow.io/app/745570/review/216451130","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451130"
"2020-04-26 08:27:54","1509242894","COVIDSafe","au","1.0","dduraisa","5","I support","I support this initiative and we should work together defeating COVID.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865546062","https://appfollow.io/app/745570/review/216451129","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451129"
"2020-04-26 08:27:24","1509242894","COVIDSafe","au","1.0","Jimmy Grafton","5","Question","Does “keep the app open” means that it doesn’t run in the background? ie it must always be on as the active app on the screen?",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865544625","https://appfollow.io/app/745570/review/216451128","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451128"
"2020-04-26 08:25:54","1509242894","COVIDSafe","au","1.0","Abused by Spam","5","Incentives","What’s the chance of getting out for a beer or sitting on the beach if you could prove you had this app open on your phone? Failing that, it’s the best chance we have of lifting some restrictions and trying to keep people safe. There’s more info about you available every time you open your phone, or appear on the TV saying you won’t use this!",,,,,,,,,"2","1","https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865540263","https://appfollow.io/app/745570/review/216451127","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451127"
"2020-04-26 08:24:42","1509242894","COVIDSafe","au","1.0","LarVin111222555","5","Keep virus out","Does the job !",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865536786","https://appfollow.io/app/745570/review/216451126","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451126"
"2020-04-26 08:22:30","1509242894","COVIDSafe","au","1.0","Tangled Fox","4","Easy enough to set up","Aa",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865530403","https://appfollow.io/app/745570/review/216451125","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451125"
"2020-04-26 08:22:18","1509242894","COVIDSafe","au","1.0","jfsgcggc","5","Good","Amazing app first review",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865529837","https://appfollow.io/app/745570/review/216451124","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451124"
"2020-04-26 08:21:51","1509242894","COVIDSafe","au","1.0","RMW1819","5","Easy to register","Quick to download & easy to register. Information was clearly presented.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865528446","https://appfollow.io/app/745570/review/216451123","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451123"
"2020-04-26 08:21:05","1509242894","COVIDSafe","au","1.0","Vineesh.ghai","5","Apple Watch app","Please introduce Apple Watch app",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865526217","https://appfollow.io/app/745570/review/216814451","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814451"
"2020-04-26 08:21:02","1509242894","COVIDSafe","au","1.0","DingoAU","5","Great App!","Very good app which helps save us from the pandemic!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865526127","https://appfollow.io/app/745570/review/216814450","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814450"
"2020-04-26 08:21:00","1509242894","COVIDSafe","au","1.0","Random outback guy","5","👍","Easy to use, peace of mind",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865525997","https://appfollow.io/app/745570/review/216814449","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814449"
"2020-04-26 08:20:53","1509242894","COVIDSafe","au","1.0","Horachio","5","Smooth as a baby’s (sanitised) bottom","Smooth so far - took 1 min to download, register and set up. 

Impressed.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865525660","https://appfollow.io/app/745570/review/216814448","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814448"
"2020-04-26 08:20:19","1509242894","COVIDSafe","au","1.0","AppXidents","5","Joined force in protecting fellow Australian","Happy to join force in protecting fellow Australians from Covid19 virus spread. Please do your duty. It’s so easy to setup clearly not stealing any other privacy information.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865524035","https://appfollow.io/app/745570/review/216814447","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814447"
"2020-04-26 08:20:13","1509242894","COVIDSafe","au","1.0","davelewis2","5","Team Australia","Easy to upload, minimal personal details... get onboard Team Australia 🇦🇺👍",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865523699","https://appfollow.io/app/745570/review/216814446","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814446"
"2020-04-26 08:20:10","1509242894","COVIDSafe","au","1.0","maggie gb 29","5","Easy!!","Worked just like it said. Installation took 1 minute. Support this with all your friends.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865523584","https://appfollow.io/app/745570/review/216814445","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814445"
"2020-04-26 08:19:41","1509242894","COVIDSafe","au","1.0","harrison clarke","5","Stay home","We are in this together stop the spread and stay home, practice social distancing",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865522163","https://appfollow.io/app/745570/review/216814444","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814444"
"2020-04-26 08:19:28","1509242894","COVIDSafe","au","1.0","Rana966","5","Easy As - Stop the spread","Download and stop the spread.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865521519","https://appfollow.io/app/745570/review/216814443","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814443"
"2020-04-26 08:19:06","1509242894","COVIDSafe","au","1.0","hashtagluks","1","Error","Literally can’t get past the home screen. It keep flashing back to the black covidsafe screen.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865520520","https://appfollow.io/app/745570/review/216814442","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814442"
"2020-04-26 08:18:59","1509242894","COVIDSafe","au","1.0","huurdy","5","This could save my life.","I’m happily using this app so I can know if I come into contact with a COVID-19 positive person. Hopefully enough others will use this app and we can relax our restrictions sooner.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865520192","https://appfollow.io/app/745570/review/216814441","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814441"
"2020-04-26 08:18:19","1509242894","COVIDSafe","au","1.0","Ben Macintosh","5","h","walk past me to be arrested",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865518163","https://appfollow.io/app/745570/review/216814440","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814440"
"2020-04-26 08:18:04","1509242894","COVIDSafe","au","1.0","JonnyO5","5","Great Initiative!","Great option to eliminate the spread of Covid!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865517458","https://appfollow.io/app/745570/review/216814439","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814439"
"2020-04-26 08:17:12","1509242894","COVIDSafe","au","1.0","milc331","5","Lets do this Australia!","Easy to download, took 20 seconds to set-up.  Lets do this one small thing to move to the new normal.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865514861","https://appfollow.io/app/745570/review/216814438","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814438"
"2020-04-26 08:17:12","1509242894","COVIDSafe","au","1.0","Flynny M","5","Big Brother is watching over us","I, a loyal member of the party of Oceania, praise Big Brother, and accept him watching my every move to protect the party!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865514884","https://appfollow.io/app/745570/review/216814437","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814437"
"2020-04-26 08:17:11","1509242894","COVIDSafe","au","1.0","Hobohome","5","So far so good","Smooth sign up",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865514842","https://appfollow.io/app/745570/review/216814436","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814436"
"2020-04-26 08:17:07","1509242894","COVIDSafe","au","1.0","Dsertred","5","So far so good","So far so good",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865514638","https://appfollow.io/app/745570/review/216814435","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814435"
"2020-04-26 08:16:53","1509242894","COVIDSafe","au","1.0","ElfinShell","5","Edited: Bug fixed","Bug fixed, can now add my ph number. Thank you!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865514029","https://appfollow.io/app/745570/review/216814434","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814434"
"2020-04-26 08:15:21","1509242894","COVIDSafe","au","1.0","JohnScottLaffey","5","Stay safe","If we all do our bit, we can get rid of this virus and take back our lives.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865509615","https://appfollow.io/app/745570/review/216814433","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814433"
"2020-04-26 08:15:17","1509242894","COVIDSafe","au","1.0","coriejj","5","5 Star","Important app everyone should use",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865509422","https://appfollow.io/app/745570/review/216814432","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814432"
"2020-04-26 08:14:46","1509242894","COVIDSafe","au","1.0","AngelaLin477","4","Please make it available for people with an overseas AppStore region","My son can’t download the app because he has an international version of the AppStore, please make this app downloadable in all regions",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865507848","https://appfollow.io/app/745570/review/216814431","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814431"
"2020-04-26 08:14:08","1509242894","COVIDSafe","au","1.0","Fornite is Beast","5","Great","Hope everyone downloads it so we can go back to normal",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865505917","https://appfollow.io/app/745570/review/216814430","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814430"
"2020-04-26 08:13:54","1509242894","COVIDSafe","au","1.0","Sam_e_d","1","Does not let you sign up","I followed the prompt steps, however when you are asked to enter your mobile number, the app does not accept. A message appears saying check your details. Which I did and applied different combinations with (+61) and without. Please fix this bug.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865505211","https://appfollow.io/app/745570/review/216814214","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814214"
"2020-04-26 08:13:48","1509242894","COVIDSafe","au","1.0","concerned-citizen-19","5","Download it now so we can end this in AUS!","No problems registering. Very easy.  
We need this! Stay safe everone!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865504941","https://appfollow.io/app/745570/review/216814213","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814213"
"2020-04-26 08:13:27","1509242894","COVIDSafe","au","1.0","James - Sydney, Australia","5","Just do it...👍","If it helps gets life back to normal then I’m all for it.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865503887","https://appfollow.io/app/745570/review/216814212","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814212"
"2020-04-26 08:11:30","1509242894","COVIDSafe","au","1.0","DJDarcy321","5","Helps to stop the spread of COVID-19","Helps to stop the spread of COVID-19",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865498233","https://appfollow.io/app/745570/review/216814211","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814211"
"2020-04-26 08:10:34","1509242894","COVIDSafe","au","1.0","Schembri9292","5","Quick and easy","Quick and easy app that will help save the lives of us Australians",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865495550","https://appfollow.io/app/745570/review/216814210","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814210"
"2020-04-26 08:10:33","1509242894","COVIDSafe","au","1.0","spaceistasty","5","Great work","Great Work",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865495502","https://appfollow.io/app/745570/review/216814209","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814209"
"2020-04-26 08:10:33","1509242894","COVIDSafe","au","1.0","nickarme","5","Love it","SUCH A GOOD GAME!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865495517","https://appfollow.io/app/745570/review/216814208","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814208"
"2020-04-26 08:09:58","1509242894","COVIDSafe","au","1.0","Rukala1","5","Can’t register","Really want to help and use this app but not recognizing my AUSTRALIAN Telstra mobile number as valid

Working now, thanks!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865493814","https://appfollow.io/app/745570/review/216814207","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814207"
"2020-04-26 08:09:41","1509242894","COVIDSafe","au","1.0","sydneydos","5","Easy as!","Simple process and no issues at all - wouldn’t you want to know if someone with you had the virus? Play your part - help us reopen our country !",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865493025","https://appfollow.io/app/745570/review/216814206","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814206"
"2020-04-26 08:09:25","1509242894","COVIDSafe","au","1.0","Mrs A-P","5","Mrs A-P","Easy. Let’s do this Australia.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865492200","https://appfollow.io/app/745570/review/216814205","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814205"
"2020-04-26 08:09:22","1509242894","COVIDSafe","au","1.0","Lovepreet045","5","Safe","Thanks for app it may help us saving lives",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865492068","https://appfollow.io/app/745570/review/216814204","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814204"
"2020-04-26 08:09:13","1509242894","COVIDSafe","au","1.0","kickoutscomo","1","Bad idea","You should not be tracking us",,,,,,,,,,"3","https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865491630","https://appfollow.io/app/745570/review/216814202","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814202"
"2020-04-26 08:09:09","1509242894","COVIDSafe","au","1.0","rahulbapat","5","I am downloading it","I am downloading it.. People have privacy concerns around this but it doesnt store your location data. 

It will record whose phone was in close contact with yours while you are in public.. store data encrypted and delete after 21 days.

In todays world we are voluntarily giving so much information to facebook, google, insta, apple through the phone - which we dont know how its used.. so i guess in this case atleast I know the intention behind.

Contributing my bit in a hope to get back to normal life.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865491402","https://appfollow.io/app/745570/review/216814201","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814201"
"2020-04-26 08:09:05","1509242894","COVIDSafe","au","1.0","wardieward3","5","So far so good","Easy, seamless install. No crashes or hangs. 
The more of us that install this app, the safer we’ll be.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865491220","https://appfollow.io/app/745570/review/216814200","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814200"
"2020-04-26 08:08:50","1509242894","COVIDSafe","au","1.0","gobbl3dock","3","Issue accepting phone number to register","On first try the app didn’t work. Each time I entered my phone number, despite trying variations with and without leading zero, I would get an error message saying the phone number was invalid.
However it worked on a retry after leaving it for about 30 mins and restarting the app.",,,,,,,,,,"1","https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865490505","https://appfollow.io/app/745570/review/216814199","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814199"
"2020-04-26 08:08:44","1509242894","COVIDSafe","au","1.0","Australian Flyer","1","Phone Number not accepted","All good until I get to the Mobile Phone section where it will not recognise and send me a pin.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865490223","https://appfollow.io/app/745570/review/216814198","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814198"
"2020-04-26 08:07:22","1509242894","COVIDSafe","au","1.0","bitcoin eagle","5","Saving lives one download at a time!","Love the initiative.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865486157","https://appfollow.io/app/745570/review/216814197","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814197"
"2020-04-26 08:06:52","1509242894","COVIDSafe","au","1.0","Tejr777","4","Ok","Works now.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865484687","https://appfollow.io/app/745570/review/216814196","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814196"
"2020-04-26 08:06:26","1509242894","COVIDSafe","au","1.0","Buddy for PM","5","Help your family and front line health workers","This will certainly make it much quicker for public health to help crush COVID-19 when a case is detected. The more than download it the more it will protect us all.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865483404","https://appfollow.io/app/745570/review/216814195","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814195"
"2020-04-26 08:05:47","1509242894","COVIDSafe","au","1.0","Gherkin459","5","Just install it","You’ve given up your data to Facebook, Google and other large tech companies for years. This is for the greater good. Just install it",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865481495","https://appfollow.io/app/745570/review/216814194","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814194"
"2020-04-26 08:05:33","1509242894","COVIDSafe","au","1.0","jacklc162","5","Great app, just remember to leave it open.","Easy sign up and works perfectly. Will just be a bit inconvenient to remember to have the app open all the time for it to work, however it is definitely worth it.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865480848","https://appfollow.io/app/745570/review/216814193","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814193"
"2020-04-26 08:04:54","1509242894","COVIDSafe","au","1.0","Robdownunder","5","Yup","Easily the best Australian Government funded covid 19 contact tracing app that I’ve ever downloaded.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865478902","https://appfollow.io/app/745570/review/216814192","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814192"
"2020-04-26 08:04:50","1509242894","COVIDSafe","au","1.0","10 star person","5","Creative solution - super easy to sign up","A smart, creative way to help #stopthespread and to get Australia moving again. Was happily surprised at how swift and easy it is to setup. From clicking download to being done took less than 30 seconds.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5865478705","https://appfollow.io/app/745570/review/216814191","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216814191"
