To: 2020-06-12;;
Country;Rating;Review
au;5;Simple process and no issues at all - wouldn’t you want to know if someone with you had the virus? Play your part - help us reopen our country !
au;5;Easy. Let’s do this Australia.
au;5;Thanks for app it may help us saving lives
au;1;You should not be tracking us
au;5;"I am downloading it.. People have privacy concerns around this but it doesnt store your location data. 

It will record whose phone was in close contact with yours while you are in public.. store data encrypted and delete after 21 days.

In todays world we are voluntarily giving so much information to facebook, google, insta, apple through the phone - which we dont know how its used.. so i guess in this case atleast I know the intention behind.

Contributing my bit in a hope to get back to normal life."
au;5;"Easy, seamless install. No crashes or hangs. 
The more of us that install this app, the safer we’ll be."
au;3;"On first try the app didn’t work. Each time I entered my phone number, despite trying variations with and without leading zero, I would get an error message saying the phone number was invalid.
However it worked on a retry after leaving it for about 30 mins and restarting the app."
au;1;All good until I get to the Mobile Phone section where it will not recognise and send me a pin.
au;5;Love the initiative.
au;4;Works now.
au;5;This will certainly make it much quicker for public health to help crush COVID-19 when a case is detected. The more than download it the more it will protect us all.
au;5;You’ve given up your data to Facebook, Google and other large tech companies for years. This is for the greater good. Just install it
au;5;Easy sign up and works perfectly. Will just be a bit inconvenient to remember to have the app open all the time for it to work, however it is definitely worth it.
au;5;Easily the best Australian Government funded covid 19 contact tracing app that I’ve ever downloaded.
au;5;A smart, creative way to help #stopthespread and to get Australia moving again. Was happily surprised at how swift and easy it is to setup. From clicking download to being done took less than 30 seconds.
au;5;Anyone who won’t download it over privacy concerns needs to get a grip.
au;1;i cant even get past the mobile phone number registration screen....
au;5;Wonderful initiative by the Australian government, taking us another step closer to being able to ease lockdown message and keep everyone safe. The more of us cooperate the quicker we’ll get this curse under control.
au;5;I just got it, opened it up and can say that it works very well. Keep it up👍
au;5;Great App in fighting the curve!  Easy to download and register.
au;5;Downloaded and registered in 30 seconds. Works fine.
au;5;Would be more effective with Wearable support for those that are active and don’t take there phone with them.
au;5;Easy to use
au;5;Install and signup was simple and straightforward. Good initiative if people get onboard. Even used a nickname to register.
au;5;Great app. Very happy.
au;5;..
au;1;This app was garbage. I couldn’t even register. Full of bugs. I thought this app was designed to fight bugs. Not create more. Would not recommend.
au;5;"Thank you to all the health experts and leaders that have guided Australia’s response.

Australian’s all thank you and trust you."
au;5;Lets help each other to fight this virus 😷❤️
au;5;"Great to see the limited information gathered, no more than could be found out online about most already. Also great that the only information that is technically required for validation is your mobile number. 

These are strange times and this is a necessary short term solution!"
au;5;Love it, happy to help in this fight! Let me know what else I can do!
au;5;"Great idea, but it needs everyone’s support to work.
No privacy concerns, why would the government want to track my phone for any other purpose?"
au;5;All registered! Let’s all help save the community!
au;4;Great app if helps save lives
au;5;Thanks for the initiative. We need to make this app mandatory.
au;5;Hopefully this proves useful and enough people use it.
au;5;"Thank you Australian Government for all of your hard work and effort for putting this app together.

I’m fully supportive of your efforts."
au;5;The more people embrace these restrictions and new technologies the quicker we’ll see light at the end of the tunnel.
au;5;Easy to set up. Let’s all get behind this and get back to work sooner.
au;4;"This problem was solved after I tried again an hour later: 

When I tried to get the pin by mobile, I got an error message that I need to check my details and try again."
au;5;Stay safe people!
au;5;"The news said it would be active at 6 pm however it worked for me at 5:48 pm and the final screen states that the app is active and I am registered. 

The security measures in place to protect the privacy of users are very comforting and I have no issues in letting the app use my Bluetooth (which is always on anyway) to assist in tracking and controlling the spread of Covid-19"
au;5;Installed and registered with no issues. Doing my part.
au;4;Asks for name, postcode, age bracket and mobile number. Less information the google and Facebook. Seems like only once you’ve been informed you’ve been near someone should it ask for more data..
au;5;Use it to keep your loved ones safe👍
au;5;Get on board for the greater good Australia
au;4;Initially wouldn’t register my phone number but is now working.
au;5;So far no covid.
au;5;Good app to stop the spread of coronavirus doesn’t give the government your pornhub search history so don’t worry about your local member of parliament knowing about your search for muppet bukake party.
au;5;Pleased to sign up. Here is to hoping it works and we can relax the restrictions soon.
au;3;Phone number initially failed to ‘validate’ but the app appears to be working now.
au;5;Easy to install, potential to save lives and allow Australians some freedom to move about again.
au;5;Great concept to get these restrictions eased
au;5;This app helps protect everyone and bring us closer to getting back to normal- a must-download for every Aussie 👌🏽
au;4;Works fine
au;3;Finally it accepted phone number😲
au;1;Will not verify my mobile number tried with zero and without after the+61
au;5;Before it became error, but now it is OK !
au;5;1 minute setup
au;4;It’s not clear whether you need to manually unlock your phone and run the app for this to work
au;1;Very frustrating, the app now recognises my mobile number but hasn’t sent me a pin to complete registration even though I have requested a new one multiple times.
au;1;"Downloaded the app the minute it was released. For some reason the first 25 times I tried to enter my number it told me there was an error registering my number. There’s no links to an actual support line. Deleted the app reinstalled it, then deleted it again and restarted my phone and tried again - NO JOY. Finally tried it again and it just worked?

If you’re having same trouble persevere and it should work eventually - looks like someone skipped the testing. 

Terrible user experience and disheartening the government has managed to screw up something so important."
au;1;Won’t accept mobile number.
au;1;Was prepared to put my qualms about privacy aside for the greater good but the app doesn’t recognise my mobile number so I needn’t have worried
au;1;Can’t past the third screen (verify mobile number). And yes, tried the number with or without the first zero digit.
au;5;All good so far 👍
au;1;I’ve been trying to register my details on the new app & it won’t allow me to go any further than entering my mobile number
au;1;"It won’t recognise the ph number if you use a name different from that which your Apple ph has as its registered name for you

You can’t use a dodgey name or an abbreviation, or nick name"
au;1;"I’m trying to sign up but it keeps coming up with an error saying “error verifying phone number”. I’ve tried with the zero; without the zero; with the +61; without the +61. I’ve tried closing and restarting the app. Tried deleting and reinstalling. I also do have Bluetooth enabled, so I’m not sure what the issue is."
au;5;Very easy to use
au;1;Sounds like a useful app if you want to be involved in Covid 19 tracing, but I can’t  sign up as it won’t recognise any of my phone numbers.  Maybe I just don’t exist.
au;1;Issue with phone number input on an iPhone 7 Plus error states error verifying phone number please check your details and try again. My number I entered is correct. Tried without the 0 due to a +61 in front but still didn’t work.
au;1;Not much more I can say, really?
au;1;Tried to download app. Couldn’t complete my details as it keeps saying error to my phone number I’m adding. My number is correct. Tried it with the 0 prefix and without neither work. Shame.
au;1;Really keen to get downloaded this new app. Hoping it would help to get our life’s back to normal quicker however I’m getting an error message when entering my mobile number :( so can’t use it. Annoying
au;1;No working
au;1;Will not accept mobile number, can only assume because it is a work phone....one less that cannot use.
au;1;Phone number input doesn’t work
au;1;The app won’t accept my mobile number to verify.
au;2;"This app does not support a mobile number. 
Must be a bug."
au;1;Tried it with and without the zero. Want to use this but this seems like a basic error.
au;1;Gives error ‘can not verify mobile number’
au;2;Says there is an error verifying phone number so I can’t actually register
au;1;Tried to register but won’t accept my mobile number.
au;5;Trying to put my phone number in and it won’t allow me to, saying there is an error with my details.
au;1;Can’t upload phone number, comes up with error.
au;1;Got error when trying to put contact no. for verification. Says” ERROR VERIFICATION PHONE NUMBER”
au;1;"Having issue with app accepting mobile number does not matter if i write 0417xxxxxx or 417xxxxxx app says cant verify number check details
What going on"
au;1;Mmm I think I know my mobile phone number to get the verification code sent.
au;2;There’s a bug where it won’t let me validate my number even though I type it correctly
au;5;Keep saying my phone number is invalid, although everything is correct.
au;2;Really wanted to participate but when it won’t accept your phone number, well it’s pretty useless 😫
au;1;Can register phone number
au;5;COVID19 is big danger, stay safe with your families and download the app for your safety
au;2;Giveback error when putting in mobile number. So cannot get the pin.
au;1;Tried to sign up and will not accept my mobile number, deleted and reinstalled app, still won’t accept phone number... sooo until then unfortunately can’t use the app sorry AUSGOV
au;3;Can’t enter on details ?
au;5;It’s for the health of everyone!
au;1;"Hi,
M not able to register the phone number it is giving me error saying check your details even if I am sending correct number."
au;1;Won’t let me enter mobile number
au;1;Was ANY testing done?  Doesn’t verify mobile number COVIDSafe fail
au;1;This has just been launched today yet can not register as error when validating my number.  Pretty important to get this right!
au;1;How poor a developer or engineer must you be at coding apps to not even be able to code it to send a verification code. And not know it does not work beyond the second screen before releasing it. Wow!
au;1;"“Error verifying phone number. Please check your details and try again” 

The app wont allow me past the prompt 

Iphone x 13.3.1"
au;5;Can’t enter mobile number as it’s displaying error notices.
au;1;Keeps saying my details are wrong, I know my name, how old, my post code and my mobile number, so couldn’t go any further
au;3;This is standard functionality on apple apps and would ensure faster and more accurate registration
au;1;Unable to verify mobile number with or without 0 at front
au;1;Error - can not verify phone number
au;1;Can’t enter my phone number, keep getting error message.
au;1;It says my mobile number is invalid
au;1;Will not except my mobile number says it cannot verify my number??
au;2;Can’t load... says phone number incorrect ... can anyone help please
au;1;Phone verification not working
au;1;Not working. So, you know, no point in downloading it, right now.
au;1;Error verifying the phone number. Can not go any further.
au;1;Just downloaded it and it won’t allow me to register for some reason. Keeps saying an error has occurred.
au;1;Error verifying phone number message..
au;1;When I try add my mobile number for verification the app crashed
au;1;Won’t accept my mobile number
au;1;Will not accept my mobile number.
au;1;The app cant/won’t verify my mobile number so I can’t complete the registration process
au;1;Won’t accept my Australian mobile number. Just gives error code and stops
au;1;Can’t get past trying to get my mobile verified, just advises an error verifying my details, it’s my device, my mobile number not sure what the issue is, gave up after a dozen attempts.
au;1;Won’t accept a phone number. Can’t get past that page.
au;1;It doesn’t seem to like my phone number and, as such, I can’t get the PIN required to get it working.
au;1;This app is not working.  Can not variety my own phone number.
au;1;The app will not recognise phone numbers resulting in not being able to register
au;1;The app is refusing the mobile number. Either 432 or 0432
au;1;I get as far as entering my mobile number and it tells me there is an “error verifying phone number”
au;5;"Hopefully using this app for only a month or two will allow us all more freedom and mobility!!!
Download and be free..."
au;5;Refuses to accept my mobile number (has trouble validating my number) and no matter what format is used it shows the error message. Obviously I’m unable to register with the app until this issue is addressed.
au;1;"App will not work says 
Invalid phone number"
au;1;The app will not accept my mobile number
au;1;Keeps saying wrong mobile number. Not surprised though, typical aus government.
au;1;"The app will not verify my Telstra mobile
419xxxxxx
0419xxxxxx

Not sure if this is a bug or me?"
au;1;Getting an error saying ‘error verifying phone number - please check your details and try again’ my details are correct....
au;1;When you type in your phone number to get it errors can’t get passed. Not just happened to me.
au;1;Stuck at phone number, entered correct number but it says error verifying number. Note that since the app included a +61 I just entered my mobile without the 0. Tried entering 0 too but just won’t allow me to get pass this stage. Will try again later to see if this will be fixed.
au;1;I have downloaded the app and when registering my details I keep getting a message saying that it can't verify my number. Any help out there?
au;1;I’m trying to do the right thing & register but upon entering my mobile phone number it won’t accept my number stating that there was an error & to please check that my details are correct. After trying to enter my mobile number that I’ve had for 10 years many times, I can’t progress any further!
au;1;It won’t accept my mobile number
au;1;Wont accept mobile # Says it can’t verify it. Might be load issue ? Dunno but not good start..
au;2;Doesn’t accept phone number 2 send code
au;1;Error phone number verification
au;1;As above
au;1;Hi, this is rejecting my mobile number so I cannot register...
au;1;Keeps saying it can’t verify my mobile number.
au;1;Can’t get past the setup. Please fix!!
au;1;Not a good start
au;1;Impossible to verify phone number - so can’t use...
au;4;Keen to activate but won’t accept my number?
au;1;Tried to register but can’t because it won’t accept my mobile number.
au;1;“Error verifying phone number” amazing
au;4;Won’t allow as keeps saying my details are incorrect when I input my phone number
au;1;App won’t accept my mobile number. I really want to help by doing this so I’d like a fix please.
au;5;"Cannot get past entering my phone number. System tells me there’s an error verifying the number. There’s also an inconsistency with the country code being shown. When the code is used it’s normal to omit the 0 of the mobile number, but no, the app allows the zero. 
Wait ! I have just realised what the problem is, it’s probably made in China."
au;1;"Trying to be a good obedient citizen and the stupid app won’t even accept my phone number... so I can’t go any further 🤦🏻‍♀️ awesome. Hopefully many people are having this problem and it’s a glitch and they can fix it.
Typical."
au;2;Hi team, error when trying to enter phone number
au;1;When I enter my phone number in the international format, the verification check fails.
au;1;Useless app can’t even verify my mobile number. No worries about privacy here it doesn’t work.
au;1;Got to the third page and won’t recognise an Australian mobile number with or without the 0 in front. Can’t complete registration.
au;2;It doesn’t accept my phone number. Must be a fault with the app. Shame as I think it’s a great idea.
au;1;Tried to do the right thing by downloading the app. Doesn’t let me register as it falsely  says my mobile number is not valid and can’t be verified, even though it’s correct. No way to feed this back that I have found. Fail at first attempt.
au;1;Downloaded the app however I cannot enter my phone number to activate
au;1;Can’t get past the phone number section.
au;1;I can’t add my phone number to complete the registration process.
au;1;Doesn’t validate my mobile
au;1;Requires you to enter a mobile. When I enter mine (tried with both entering the 0 and without it), BB I keep getting an error message. Can’t progress in setting up the app until you enter your mobile number. Tried closing app and reopening. Doesn’t work.
au;1;Error verifying mobile number. Please check details and try again. Details are all fine for both me and wife.
au;5;It’s not accepting my mobile number
au;1;I downloaded the app but the app couldn’t verify my mobile number. Does this app. Or work with eSIM?
au;2;"Unable to participate and register as I’m being notified that my number number cannot be verified. 

Frustrating that there’s errors in enabling individuals the opportunity to register on product launch."
au;1;Will not accept my phone number in any format so I cannot get the code to use it
au;1;I can’t use the app because it won’t accept my mobile number
au;1;Cannot get past the 'Verify Mobile Number' screen. It present an error. Have tried on multiple devices.
au;1;Tried to register and app says there’s an error trying to verify my phone number.
au;1;Refused to recognise my mobile number
au;1;Won’t except my phone number
au;2;Looks like the app was released prematurely. Trying to complete the registration within the app and after entering the phone number to get the pin I keep getting the messages “Error verifying phone number”. Why release an app when it’s not fully functional. This will only put people off.
au;3;When entering mobile phone number (with and without the 0) gives error when trying to verify number.
au;1;Just trying to do the simplest thing of entering my number to verify and it fails, throwing errors that my number is wrong...need to fix this so we can all work together. And get life back to normal.
au;3;Tried to register my phone/details and the app won’t accept my phone number. Tried it the 2 different ways it could possibly be entered & it doesn’t work. Partner tried to register also on his phone & had the same issue, can’t get passed the phone number part.
au;1;Does not accept my phone number so can’t sign up ????????
au;1;The app refuses to accept my mobile number, so I can’t register.....
au;1;I can’t verify my mobile number
au;5;I’m all for it! Currently it’s unable verify the mobile number for registration
au;1;I downloaded app.. and now I get a message saying error verifying number. I’ve tried a couple of times and is not sending me PIN number
au;1;What more can I say?
au;1;Won’t accept my mobile phone number
au;3;App not working 26/4.  515pm
au;1;Won’t accept phone number, tells me to check details
au;1;Doesn’t seem to recognise a mobile number. Tried with many family members
au;1;Doesn’t let you register a mobile, so doesn’t work yet
au;1;Tried signing up in the app however could not get passed the verification step (step 2) An error message appears stating “Unable to verify mobile number”
au;1;Can’t active. Doesn’t recognise mobile phone number.
au;5;Cannot register phone number - error msg occurs
au;1;Useless app was unable to register my mobile number. Another debacle from govt
au;1;Tried with and without 0 in front of number and comes up with error message
au;1;App will not accept mobile phone number. Repeatedly throws up an error message. Unable to get pin to authorise
au;1;I cannot find a support email address so writing this here. I've downloaded the app and started the registration process, however I am getting an error message when entering my mobile number - I've done it several times, both with & without the first 0. It's stopping me going any further. Help.
au;5;Error verifying phone number
au;1;"Absolute fail!

Cant get past registering your mobile number."
au;2;"Hi, I have downloaded the app on my iPhone 6s, latest software is downloaded. When I entered my mobile number, it says can not verify my mobile number check your details.

Please guide what to do?"
au;5;Can’t wait to go to the pub!
au;1;Downloaded the app and started putting my details. To get PIN number you have to enter your mobile number and that is where is stop. No matter how many time and tried with and without 0 version of mobile number, it keep on giving error. My mobile is always been active but this app cannot recognise it. Maybe test the app first with handful of users prior asking public to use it.
au;1;The app sign up is not letting me sign up. It states when I input my phone number “error verifying phone number. Please check details and try again”
au;1;I just tried to do my civic duty and sign up and it says my mobile phone number isn’t valid. No error on my part. Can’t sign up.
au;5;The app is giving an error message when entering the user's mobile number to verify registration.
au;1;This app does not recognise my mobile number. So cannot even register!!!
au;1;Won’t verify my phone number or anyone else’s in my family. Useless.
au;1;Can’t sign up. Annoying.
au;2;Won’t let me register because it won’t accept my mobile number. Tried heaps of times. I’ve had this number for 17 years.
au;1;Can’t get past the phone number verification as it comes up with an error. Tried with and without the ‘0’ in front of the number. Happy to set-up once error is fixed.
au;1;Won’t let u register your phone number??
au;5;First review KNEGARRRR
au;1;Can’t get past the “enter your mobile number” step in registration. Just says “Error verifying mobile number. Please check your details and try again”. Which I did - numerous times. Cannot proceed, so cannot use.
au;1;Stalled so long and now won’t even take my mobile number. I guess I’m not going to be allowed to be a user.
au;2;I can’t sign up it keeps on coming up with an error saying can’t verify phone number
au;2;Come on guys !!!!! Need this step to at least be sorted before launching. Jeez.
au;5;Can not complete the registration process on this release. Unable to verify mobile number.
au;1;Tried to register but it tells me it can’t verify my mobile phone number. I put in with a 0 and without. Gave up in the end!
au;5;It will not accept my mobile phone number
au;1;Good start Aust Gov
au;1;Not a good start. I can’t set it up. When will the fix be available?
au;1;I cannot register an Australian telstra mobile number that I have had for years and years
au;1;Doesn’t recognize mobile number either in international or AU format. Useless 🙄
au;1;Won’t accept my mobile number
au;1;I can’t register - app fails to get past entering the phone number - FAIL
au;1;Keeps saying my phone number is incorrect
au;1;I went to sign up to the app but I can’t get past where you’re meant to enter your phone number. Despite entering my phone number correctly, the app rejects the number and says it’s not valid. I hope this gets fixed ASAP as this is such a valuable resource
au;1;The app will not go past the mobile pin code part of the registration process.
au;1;Unable to verify phone number, so unable to sign in to get required PIN number
au;2;I couldn't go past the mobile number verification page, it was showing an error even though the number is correct :(
au;2;"Govt won’t guarantee that security agencies won’t use the app to invade your privacy. 

Mobile Phone verification doesn’t work."
au;1;Please re-test the app. Phone number verification isn’t working.
au;1;Doesn’t accept mobile numbers...  you’d think they’d bet their app
au;1;Well this is disappointing. It doesn’t recognise any mobile number in our home. Useless
au;1;The app doesn’t work... you cannot sign up because of an ‘error’ with your mobile number, even though it’s correct.
au;1;"Won’t accept my valid Australian mobile number. Problem with your validation coding!
Plus you need to add note to users about first 0 in mobile number when prefix of +61"
au;1;Can’t register as app says my phone number is invalid. Why would you even put in the +61 prefix. Will confuse many. I have tried both with and without the 0!!!
au;1;Could not get my phone number verified. So seems can not use the app
au;3;I have tried without and with 0 and get “error...
au;1;Does not work when registering the phone number. Tried two separate numbers and neither work.
au;1;Won’t accept my mobile number so unable to progress any further.
au;1;Any one else seeing a error show up when entering a valid mobile number for Australia?
au;2;The app won’t let you enter your mobile number to verify. Not a good start
au;1;"No matter what you do it will not except you phone number
Not a good launch unfortunately"
au;1;It will not accept Aus phone numbers
au;1;Won’t accept my phone number.  Brings up error message.  Why should I bother.  No way of getting in contact with the developer to tell them of the error.  So I guess I’ll just not use it after all. Why?  Because I can’t.  It doesn’t work. I cannot register.
au;1;No matter how the number is entered the app won’t verify a mobile number and send the pin
au;5;Important for EVERYONE to download and use this app.  You may not be sick but you might be in contact with someone. Wouldn’t you like to me the community safe?
au;1;Can’t register phone number
au;1;I get “Error verifying phone number” when I enter my mobile number - what now?
au;1;Will not let me verify my phone number during sign up
au;1;Not great start, Error verifying phone number for PIN
au;1;It will not accept my mobile phone number, so can’t get it to work
au;1;When entering mobile phone number : receiving error message “Error verifying phone number”
au;2;Won’t except my Mobil number
au;1;Not even able to verify mobile number so not a great start!
au;3;Foolish to launch this when people can’t actually register yet. Having looked about online, the ‘invalid phone number’ issue is occurring for everyone, and ‘the back end services may only be properly switched on at 6pm.’ Well... here’s hoping!
au;1;"You’d think they’d rest it first before releasing it. It’s like the last Census - Fail!!
Can’t get past the phone number stage!!"
au;1;Can’t even register, says it has errors verifying the phone number.
au;5;Tells me my phone number is invalid
au;1;Tried to help but it won’t accept my phone number, keeps telling me it is wrong. I’m pretty sure I know my number after 20 odd years of having it.
au;1;Unable to enter phone number when registering.  Returns an error when trying to verify phone number.
au;1;Error verifying mobile number can’t even get it setup
au;1;Tried to sign up unable to verify my mobile it keeps giving me an error
au;3;"I’m stuck on the step where I enter my phone number. Entering with or without the leading zero results in “error verifying phone number”. 

Edit: so it seems the app was release before the back-end was ready. Looks like you have to wait until 6pm to register."
au;1;...please check your details and try again.
au;1;Tried to down load app stated registration but it fails to verify my mobile number. I entered the correct mobile number but the app does t work. There also seems to be no support button on the app. Terrible experience
au;1;Just tried to sign up, it wld not take my mobile number and I cld not register
au;1;Went to sign up as I believe important but could not even register properly as would not  accept my mobile phone number in any format. My husband also tried.
au;2;Can’t even register, app appears slow. Not a great start if you want people to willingly use this thing
au;1;Can’t use it as it won’t verify my mobile number. I’ve deleted the app and re-installed and have also rebooted phone. It still won’t verify the number - well done.
au;1;I put my phone number in and press the button for a PIN number and it says it’s unable to verify the number and to check my details
au;1;It won’t verify my mobile number
au;1;I can’t register - it won’t accept my mobile number. Tried many times, reloaded the app, restarted the phone, still no good.
au;1;Completely useless. App will not let me verify my mobile so cannot register.
au;1;Tried to register but keep getting the error ‘Error verifying phone number - please check your number and try again’
au;1;Won’t accept mobile phone number.
au;5;Great idea. I’m sold!
au;1;It won’t let me get past the registration of mobile number. Tried both with and without the 0 for my mobile. Error message. Also my daughter got same error message.
au;1;Installed fine and going through setup process but it keeps asking me to verify the mobile number even though it is correct - wondering if it due to having an eSim?
au;1;Great app - maybe you should do proper testing before releasing it to the public - another great govt blunder
au;1;Says unverified phone number
au;1;Unable to get past the mobile phone validation screen. Message reads “Error verifying phone number”.
au;1;Can’t register phone number to receive the 6 digit pin
au;1;Despite many attempts, app continues to reject my mobile number.. how can it not understand 10 numeric characters..?
au;1;Hi. Trying to register but when I input my mobile number I’m getting a message saying “error verifying your phone number”. I’ve tried it with and without the zero at the beginning. What now?
au;1;Will not allow me to add my phone number when registering.
au;1;The app has bug when you load your mobile number. Possible server overload . Thank you
au;1;Doesn’t like my phone number! Typical government app up there with my gov app. Glitchy can’t even sign up.
au;1;Can’t register, it won’t accept my mobile number with or without a leading 0
au;1;Won’t let me past phone number section!
au;1;Won’t recognise my phone number
au;3;Won’t accept my phone and keep getting an error
au;1;Error verifying mobile number response when entering mobile number with and witho the ‘0’ in front.
au;1;During the mobile number verification process my number could not be verified. I entered it correctly and the app wouldn’t let me submit for verification. The process failed.
au;1;Tried but it won’t recognise my mobile number
au;1;Won’t accept my mobile number with or without the starting 0 and no way to get support on it... why bother
au;1;Tried to register, but stuck on verifying phone number. Error verifying phone number.
au;1;Have tried to enter mobile phone number numerous ways to send my pin and it refuses to acknowledge any format. So can NoT use
au;1;App registration with SMS Code not working
au;1;Software testing is recommended before releasing apps. 🤡
au;5;It’s time to get to normal Australia bigger and better
au;5;Good way to get aus back to normal !
au;1;It wound recognise my mobile so can’t proceed
au;3;I realise it’s early in the release of this app, but the fundamentals aren’t even working. I can’t sign up, because it doesn’t recognise my phone number. Many people who are willing to use this app, will be discouraged by this fail straight up.
au;1;The app will not accept my mobile phone number. Perhaps it’s not ready for registration at this time.
au;1;Once you get to registering your mobile number it says it can’t verify it
au;1;Got as far as inputting my phone number for the pin and it would not accept my mobile number.
au;1;It does not accept my mobile number as a valid number even though it is correct. Strange to launch a crucial app with such basic details not figured out!
au;1;Can’t register as keep getting an error verifying phone number message
au;5;Error when verifying phone number
au;1;It won’t verify my phone number. Don’t know why.
au;1;Won’t accept my mobile no matter the form...really!!!!!!!!!!!!!
au;1;This app refuses to verify my mobile number nice one guys  What a complete and utter waste of taxpayers money 👎
au;3;Says my mobile number can’t be verified..... tried multiple times, with and without the ‘0’.
au;1;I’ve entered my mobile phone number - I know it is correct and it’s telling me it can’t verify my number - I’ve entered my number with and without the 0 in front
au;1;Can’t sign up due to phone pin not working. Black screen keeps flashing up with COVIDsafe while using the app.
au;1;I have tried on my phone and iPad and it won’t accept my phone number!
au;3;Tried to put mobile number in and it isn’t working. Tried with and without leading zero.
au;1;Won’t even let me sign up. Doesn’t recognize my mobile number I’ve had for 30 years lol.
au;2;When entering my phone number I get the error above. So it doesn't go past this point
au;1;After all that hype on television, they haven’t got the phone number registration validation process right! Thank goodness that nobody needs to pay for this app!
au;1;It’s not going to be very useful if it rejects my phone number during the setup process. The same thing happens on my wife’s phone.
au;5;Can’t add my mobile number
au;1;Great idea but not much use when it gives you an error and says it cant verify your number so cant register. No support option. Same thing happened with a friend.
au;1;Doesn’t recognise my number... tried numerous times.
au;1;Can’t register on a company mobile it appears, if that’s the case you just blew off a big chunk of the population
au;1;The app won’t recognise my mobile number! Entered both with and without ‘0’. So predictable!
au;5;There is an error sending the pin after entering mobile phone number so I can not use the app.
au;1;I fully support this app but it fails at I installation with “Error verifying phone number”. I hope it’s fixed soon, this is too important to fail
au;2;This app won’t allow me to enter in my phone number. Says there’s an error with my phone number. Can’t use the app without having my phone number attached.
au;1;I tried signing up, but keep getting “Error verifying phone number. Please check your details and try again”. My number is definitely correct.
au;1;Doesn’t accept my mobile number
au;1;The app is not accepting phone number. I keep getting ‘error in verifying phone number’ message. Number is 100% correct.
au;1;Good initiative if can register in the first place
au;1;Can’t get past the phone number registration page put my number in get an error message does not recognise my number.
au;2;"I tried to register and have not been able to successfully enter my mobile number for verification. 
It produces an error and says it is unable to verify my number."
au;1;Both my wife and I downloaded the app but when trying to get the pin it errors out verifying the phone number? Not a good start.
au;1;Can’t get past registration as it cannot verify my ph number
au;1;Downloaded. Failed to accept my phone number. Used both with and without a ‘0’ to start. Disappointed.
au;1;Does not allow me to enter my mobile phone number to sign up.
au;1;While I appreciate the government trying to get an App out as quickly as possible it pays to quality test before hand and have the server side infrastructure to support the influx of users. App continually crashes and error message for certifying number is not indicative of the error at hand.
au;1;‘Error verifying phone number. ‘ ummm...so it’s not actually working.
au;1;Nice work, guys 😂
au;1;I downloaded this app but I couldn’t progress past the mobile phone registration.
au;1;Phone number won’t accept either with the 0 or without.
au;1;Says my mobile number isn't correct. 🙄
au;1;Wont accept my phone number so I cannot sign up
au;1;When asked to enter your phone number to receive a verification code, it doesn’t accept my number.
au;5;I’ve tried to register using my mobile number, which I’ve had for over a decade.  Get “error verifying phone number” message. Have tried multiple times, with and without “0”. Not a great start.
au;5;What is the phone number format?  I can’t enter number ?
au;1;Attempted to register and would not accept mobile phone number
au;2;Happy to use this app but it won’t verify my phone number. I have tried multiple times
au;1;This app keeps saying the mobile number has a error
au;1;It fails mobile phone validation.... makes me think this is not a legit app
au;1;App won’t accept my mobile number to register.
au;1;Won’t accept my phone number.
au;1;Ok this app doesn’t work. I couldn’t find any way to  trace Peter Dutton back to the Ruby Princess. Also no in-app purchases for Franking Credits, hopefully a future update will have this.
au;1;Have tried on 2 phones to set up but can not as comes up error on screen saying phone number can not be verified and to try again.
au;1;"If you can’t register, you can’t use it.
Pointless until fixed."
au;1;Can’t sign up as it won’t accept my correct mobile number
au;2;The phone number verification step doesn’t work, on my phone, or my partners phone
au;1;Will not allow me to verify my phone number so cannot complete the registration process.
au;1;I tried to sign up and it keeps telling me it can’t validate my number.
au;1;Can’t verify my phone number
au;3;Unable to register. After typing in phone number following +61, I can’t “get PIN”, as it returns “error verifying phone number”. This occurs whether including the leading zero or not.
au;5;"This app is about being able to be contacted if you’ve come in contact with a COVID19 identified person.  It’s clean crisp and simple.  And single purpose.

Would have been nicer if it gave a little vibrate when your app did a handshake with another phone to prove its working - but maybe the next version."
au;1;Apparently testing is not mandatory before releasing software 🤷‍♂️
au;1;It makes sense for every single person to download this app (why not if you’ve ever used Google or Facebook?) However the app would not verify my number to send the six digit pin to authenticate. Details were correct.
au;1;Would love to participate but it literally doesn’t even get pas the register screen and won’t even let me put in my mobile number for verification. Probably rushed and will hopefully get resolved but this seems kind of obvious for testing before release...
au;1;It won’t accept my phone number and the app design is gross. I can’t wait for the Apple/Google app.
au;5;Hopefully this app wont be needed next year
au;1;App won’t move past Step 2 as will not accept valid phone number.
au;1;I started entering my details and cannot get past the phone number, tried with 0 and without 😩
au;1;Can’t error my phone number, keep getting an error message
au;1;The App provides no information about timing available for registration ! There should be a pop up communicating with the person on whose phone it is installed. Let’s hope it works better in the future.
au;1;Doesn’t accept my mob ph#.
au;1;I’m trying get my number on your app but error
au;1;It won’t save my mobile and tells to check and try again
au;1;Won’t verify my noble number
au;1;"So you need to enter your phone number to get a PIN for the next step. Apparently I don’t know my own phone number. Using iPhone software up to date. 

Fix it"
au;1;I can’t even register.
au;1;It just doesn’t work.
au;5;Works best on 5G
au;1;I enter my phone number correctly and it says can not verify it. Useless
au;2;I have tried a few Times  with 0 before mobile number and without. Says error verifying phone number
au;1;Unable to verify phone number and receive PIN
au;1;Poor
